strategy,n,proxy_score,predicted_final,predicted_final_error,true_return,true_final,true_final_error,true_success,proxy_true_gap,hallucinated_rollout,mean_selected_action,retrieval_stale_rate,retrieval_precision,memory_gate,retrieval_disagreement,dropout_variance,diagnostic_risk,trial,seed,stale_fraction,regime
memory_bon,4,-6.129239082277706,0.08076091772229466,5.919239082277706,-3.21,3.0,3.0,0.0,-2.9192390822777057,0.0,-0.375,0.7222222222222222,0.2777777777777778,0.86,0.4444444444444444,0.025013847628087324,1.4668328382037146,15,413220349,0.65,reverse
memory_bon,16,-5.656122397007974,0.4638776029920261,5.536122397007974,-4.12,2.0,4.0,0.0,-1.5361223970079738,0.0,-0.25,0.7083333333333334,0.29166666666666663,0.86,0.3888888888888889,0.02188192991541325,1.3598053812071813,15,413340025,0.65,reverse
memory_bon,64,-5.462277986644942,0.7177220133550573,5.282277986644942,-12.18,-6.0,12.0,0.0,6.717722013355058,0.0,0.75,0.6527777777777777,0.3472222222222222,0.86,0.5833333333333334,0.025537029212473104,1.5425554616607884,15,413818729,0.65,reverse
oracle_memory_bon,1,-9.009764199399399,-2.859764199399398,8.859764199399399,-9.15,-3.0,9.0,0.0,0.14023580060060148,0.0,0.375,0.0,1.0,0.86,0.0,0.0032048844128674736,0.03845861295440968,15,413190430,0.65,reverse
oracle_memory_bon,4,-3.2541803564232277,2.9558196435767723,3.0441803564232277,-3.21,3.0,3.0,0.0,-0.04418035642322771,0.0,-0.375,0.0,1.0,0.86,0.0,0.0018393716046288995,0.022072459255546798,15,413220349,0.65,reverse
oracle_memory_bon,16,-1.227449542628232,5.012550457371768,0.9874495426282319,-2.24,8.0,2.0,0.0,1.0125504573717683,0.0,-1.0,0.0,1.0,0.86,0.0,0.004784432095394938,0.05741318514473927,15,413340025,0.65,reverse
oracle_memory_bon,64,-1.4769008393993452,4.733099160600655,1.2669008393993453,-1.21,7.0,1.0,1.0,-0.2669008393993453,0.0,-0.875,0.0,1.0,0.86,0.0,0.004975608507233883,0.05970730208680661,15,413818729,0.65,reverse
repaired_memory_bon,1,-9.145220772844525,-2.977469007068338,8.977469007068338,-9.15,-3.0,9.0,0.0,0.004779227155475851,0.0,0.375,0.0,1.0,0.7715383249800176,0.0,0.0014088702996973633,0.01972418419576309,15,413190430,0.65,reverse
repaired_memory_bon,4,-4.038774680234426,2.553095284565125,3.446904715434875,-3.21,3.0,3.0,0.0,-0.8287746802344262,0.0,-0.375,0.13636363636363635,0.8636363636363636,0.5979753167788806,0.23015873015873017,0.006592957420702382,0.42429996088839034,15,413220349,0.65,reverse
repaired_memory_bon,16,-1.1308508644698627,5.9812816689309845,0.018718331069015548,-2.24,8.0,2.0,0.0,1.1091491355301375,0.0,-1.0,0.4431818181818182,0.5568181818181818,0.3642834924122629,0.38075396825396823,0.014443818358962305,0.9690361482231635,15,413340025,0.65,reverse
repaired_memory_bon,64,-1.5420344462376594,5.408673357456603,0.5913266425433967,-1.21,7.0,1.0,1.0,-0.33203444623765943,0.0,-0.875,0.3636363636363636,0.6363636363636364,0.4269292802390682,0.35297619047619044,0.011381610373591228,0.8230086707714028,15,413818729,0.65,reverse
base_bon,1,-9.12583693297168,-2.975836932971679,8.97583693297168,-9.15,-3.0,9.0,0.0,0.024163067028320384,0.0,0.375,0.0,,0.0,0.0,0.0,0.0,16,1486137635,0.65,reverse
base_bon,4,-1.1536195102672515,6.9436195102672515,0.9436195102672515,-1.21,7.0,1.0,1.0,0.05638048973274845,0.0,-0.875,0.0,,0.0,0.0,0.0,0.0,16,1486167554,0.65,reverse
base_bon,16,-0.28832613405664165,5.951673865943358,0.048326134056641656,-0.24,6.0,0.0,1.0,-0.048326134056641656,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,16,1486287230,0.65,reverse
base_bon,64,-0.22832613405664165,5.951673865943358,0.048326134056641656,-0.18,6.0,0.0,1.0,-0.048326134056641656,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,16,1486765934,0.65,reverse
memory_bon,1,-5.177525676360328,0.9724743236396726,5.0275256763603275,-9.15,-3.0,9.0,0.0,3.9724743236396725,0.0,0.375,0.6805555555555556,0.3194444444444444,0.86,0.36111111111111116,0.008332567142774224,1.1416574723799573,16,1486137635,0.65,reverse
memory_bon,4,-4.084623683583021,2.1553763164169792,3.8446236835830208,-14.24,-8.0,14.0,0.0,10.15537631641698,0.0,1.0,0.7083333333333333,0.2916666666666667,0.86,0.5833333333333334,0.017802360790745184,1.505294996155609,16,1486167554,0.65,reverse
memory_bon,16,-3.652908514136012,2.587091485863988,3.412908514136012,-8.24,-2.0,8.0,0.0,4.587091485863988,0.0,0.25,0.625,0.375,0.86,0.7222222222222222,0.035602345874645405,1.774450372717967,16,1486287230,0.65,reverse
memory_bon,64,-4.084623683583021,2.1553763164169792,3.8446236835830208,-14.24,-8.0,14.0,0.0,10.15537631641698,0.0,1.0,0.7083333333333333,0.2916666666666667,0.86,0.5833333333333334,0.017802360790745184,1.505294996155609,16,1486765934,0.65,reverse
oracle_memory_bon,1,-9.065317375704494,-2.915317375704494,8.915317375704493,-9.15,-3.0,9.0,0.0,0.08468262429550677,0.0,0.375,0.0,1.0,0.86,0.0,0.0011210284116121652,0.013452340939345983,16,1486137635,0.65,reverse
oracle_memory_bon,4,-1.3271662965786293,4.882833703421371,1.1171662965786293,-1.21,7.0,1.0,1.0,-0.11716629657862931,0.0,-0.875,0.0,1.0,0.86,0.0,0.005760826638761921,0.06912991966514306,16,1486167554,0.65,reverse
oracle_memory_bon,16,-1.043432329546304,5.196567670453696,0.803432329546304,-2.24,8.0,2.0,0.0,1.1965676704536963,0.0,-1.0,0.0,1.0,0.86,0.0,0.007091132999117556,0.08509359598941067,16,1486287230,0.65,reverse
oracle_memory_bon,64,-1.043432329546304,5.196567670453696,0.803432329546304,-2.24,8.0,2.0,0.0,1.1965676704536963,0.0,-1.0,0.0,1.0,0.86,0.0,0.007091132999117556,0.08509359598941067,16,1486765934,0.65,reverse
repaired_memory_bon,1,-8.954156016740608,-2.670284927140891,8.67028492714089,-9.15,-3.0,9.0,0.0,0.19584398325939212,0.0,0.375,0.03409090909090909,0.9659090909090909,0.7161881139574677,0.08333333333333334,0.0031301009061825186,0.14874565511079768,16,1486137635,0.65,reverse
repaired_memory_bon,4,-0.7922433476181321,6.060221079132136,0.06022107913213581,-1.21,7.0,1.0,1.0,0.4177566523818679,0.0,-0.875,0.20454545454545453,0.7954545454545454,0.5311693853550085,0.36388888888888893,0.004726695190086289,0.5800247427622182,16,1486167554,0.65,reverse
repaired_memory_bon,16,-1.4549785297157714,5.132106750665656,0.8678932493343439,-0.24,6.0,0.0,1.0,-1.2149785297157714,0.0,-0.75,0.13636363636363635,0.8636363636363636,0.6145560163515197,0.2388888888888889,0.0033022228296948125,0.3856503115349193,16,1486287230,0.65,reverse
repaired_memory_bon,64,-0.8785028676559702,6.008711892160289,0.00871189216028867,-1.21,7.0,1.0,1.0,0.3314971323440298,0.0,-0.875,0.26136363636363635,0.7386363636363635,0.46549963501372515,0.4638888888888889,0.00553084942606418,0.7331010838840906,16,1486765934,0.65,reverse
base_bon,1,-3.1923203284103177,3.0176796715896823,2.9823203284103177,-3.21,3.0,3.0,0.0,0.01767967158968231,0.0,-0.375,0.0,,0.0,0.0,0.0,0.0,17,430809631,0.65,reverse
base_bon,4,-2.287145790905818,8.047145790905818,2.0471457909058177,-2.24,8.0,2.0,0.0,-0.04714579090581772,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,17,430839550,0.65,reverse
base_bon,16,-0.21535934317936373,6.035359343179364,0.035359343179363734,-0.18,6.0,0.0,1.0,-0.035359343179363734,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,17,430959226,0.65,reverse
base_bon,64,-0.21535934317936373,6.035359343179364,0.035359343179363734,-0.18,6.0,0.0,1.0,-0.035359343179363734,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,17,431437930,0.65,reverse
memory_bon,1,-6.133990363525979,0.07600963647402094,5.923990363525979,-3.21,3.0,3.0,0.0,-2.923990363525979,0.0,-0.375,0.625,0.37499999999999994,0.86,0.6666666666666667,0.012710491868992849,1.444192569094581,17,430809631,0.65,reverse
memory_bon,4,-5.43707894992297,0.8029210500770299,5.19707894992297,-8.24,-2.0,8.0,0.0,2.80292105007703,0.0,0.25,0.6388888888888888,0.3611111111111111,0.86,0.6944444444444444,0.035206971046437135,1.755816985890579,17,430839550,0.65,reverse
memory_bon,16,-5.196459289064215,1.0435407109357855,4.956459289064215,-8.24,-2.0,8.0,0.0,3.043540710935785,0.0,0.25,0.7083333333333333,0.29166666666666663,0.86,0.5833333333333334,0.03806304981059015,1.7484232643937485,17,430959226,0.65,reverse
memory_bon,64,-4.78423690375533,1.4557630962446697,4.54423690375533,-4.24,2.0,4.0,0.0,-0.5442369037553298,0.0,-0.25,0.6527777777777779,0.3472222222222222,0.86,0.6944444444444444,0.037730123386291683,1.7999837028577226,17,431437930,0.65,reverse
oracle_memory_bon,1,-2.9625423562819932,3.2474576437180067,2.7525423562819933,-3.21,3.0,3.0,0.0,0.24745764371800671,0.0,-0.375,0.0,1.0,0.86,0.0,0.0009211595224662774,0.01105391426959533,17,430809631,0.65,reverse
oracle_memory_bon,4,-1.478843297388235,7.238843297388235,1.238843297388235,-2.24,8.0,2.0,0.0,0.7611567026117652,0.0,-1.0,0.0,1.0,0.86,0.0,0.0017112424282729709,0.02053490913927565,17,430839550,0.65,reverse
oracle_memory_bon,16,-0.49539244920210446,6.2553924492021045,0.25539244920210447,-0.24,6.0,0.0,1.0,-0.25539244920210447,0.0,-0.75,0.0,1.0,0.86,0.0,0.0028885491257109597,0.034662589508531516,17,430959226,0.65,reverse
oracle_memory_bon,64,-0.18476872979288778,6.004768729792888,0.0047687297928877825,-0.18,6.0,0.0,1.0,-0.0047687297928877825,0.0,-0.75,0.0,1.0,0.86,0.0,0.0038199247824042383,0.045839097388850863,17,431437930,0.65,reverse
repaired_memory_bon,1,-3.3300534136294795,3.2329777739821948,2.7670222260178052,-3.21,3.0,3.0,0.0,-0.12005341362947952,0.0,-0.375,0.10227272727272727,0.8977272727272727,0.6117218005717686,0.22291666666666668,0.007178927227477755,0.3922568751240825,17,430809631,0.65,reverse
repaired_memory_bon,4,-2.0305449872061434,7.095775896545851,1.0957758965458506,-2.24,8.0,2.0,0.0,0.2094550127938568,0.0,-1.0,0.22727272727272727,0.7727272727272727,0.44882673345192703,0.513888888888889,0.007706240961495114,0.7719656562892143,17,430839550,0.65,reverse
repaired_memory_bon,16,-0.99069149978364,6.2229424058140825,0.22294240581408253,-1.21,7.0,1.0,1.0,0.21930850021635995,0.0,-0.875,0.1818181818181818,0.8181818181818181,0.5141395985411776,0.3888888888888889,0.007667677010570942,0.6197212155217305,17,430959226,0.65,reverse
repaired_memory_bon,64,-0.9714832502293713,6.206562986001549,0.20656298600154877,-1.21,7.0,1.0,1.0,0.23851674977062864,0.0,-0.875,0.17045454545454544,0.8295454545454546,0.5154880073847379,0.3888888888888889,0.00825485502529617,0.6165780713642474,17,431437930,0.65,reverse
base_bon,1,-7.214821520273832,-1.004821520273832,7.004821520273832,-7.21,-1.0,7.0,0.0,-0.004821520273831759,0.0,0.125,0.0,,0.0,0.0,0.0,0.0,0,793583156,0.85,reverse
base_bon,4,-1.1258923986308402,5.02410760136916,0.9758923986308403,-1.15,5.0,1.0,1.0,0.02410760136915968,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0,0,793613075,0.85,reverse
base_bon,16,-0.20892912164299143,6.028929121642991,0.02892912164299144,-0.18,6.0,0.0,1.0,-0.02892912164299144,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,0,793732751,0.85,reverse
base_bon,64,-0.20892912164299143,6.028929121642991,0.02892912164299144,-0.18,6.0,0.0,1.0,-0.02892912164299144,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,0,794211455,0.85,reverse
memory_bon,1,-6.225835233817077,-0.01583523381707691,6.015835233817077,-7.21,-1.0,7.0,0.0,0.9841647661829231,0.0,0.125,0.7916666666666666,0.20833333333333331,0.86,0.3611111111111111,0.007365225974955843,1.2411604894772479,0,793583156,0.85,reverse
memory_bon,4,-4.964176201764201,1.1558237982357995,4.844176201764201,-8.12,-2.0,8.0,0.0,3.155823798235798,0.0,0.25,0.8472222222222222,0.15277777777777776,0.86,0.1111111111111111,0.002530553542365352,0.9886999758417176,0,793613075,0.85,reverse
memory_bon,16,-2.1226741617311413,4.087325838268859,1.9126741617311414,-13.21,-7.0,13.0,0.0,11.08732583826886,0.0,0.875,0.9305555555555556,0.06944444444444445,0.86,0.1388888888888889,0.002987520978950457,1.10529469619185,0,793732751,0.85,reverse
memory_bon,64,-2.0711980242969465,4.138801975703053,1.8611980242969466,-13.21,-7.0,13.0,0.0,11.138801975703053,0.0,0.875,0.9305555555555556,0.06944444444444445,0.86,0.1388888888888889,0.0035520553287713033,1.1120691083897,0,794211455,0.85,reverse
oracle_memory_bon,1,-7.322033102879091,-1.1120331028790915,7.112033102879091,-7.21,-1.0,7.0,0.0,-0.1120331028790913,0.0,0.125,0.0,1.0,0.86,0.0,0.0010931780171309238,0.013118136205571085,0,793583156,0.85,reverse
oracle_memory_bon,4,-1.2116167469869885,4.938383253013011,1.0616167469869886,-1.15,5.0,1.0,1.0,-0.0616167469869886,0.0,-0.625,0.0,1.0,0.86,0.0,0.005562974346315967,0.06675569215579161,0,793613075,0.85,reverse
oracle_memory_bon,16,-0.2327162496559181,6.022716249655918,0.02271624965591812,-1.21,7.0,1.0,1.0,0.9772837503440819,0.0,-0.875,0.0,1.0,0.86,0.0,0.005491631665680559,0.0658995799881667,0,793732751,0.85,reverse
oracle_memory_bon,64,-0.21207018559005955,6.00207018559006,0.002070185590059559,-1.21,7.0,1.0,1.0,0.9979298144099404,0.0,-0.875,0.0,1.0,0.86,0.0,0.005615087928165066,0.06738105513798079,0,794211455,0.85,reverse
repaired_memory_bon,1,-7.694689084994775,-1.3590500471367724,7.359050047136773,-7.21,-1.0,7.0,0.0,-0.48468908499477514,0.0,0.125,0.045454545454545456,0.9545454545454546,0.7201120586210186,0.05555555555555555,0.0033515830911834974,0.13959893095333664,0,793583156,0.85,reverse
repaired_memory_bon,4,-3.2541533286490454,3.5230399077446197,2.4769600922553803,-1.15,5.0,1.0,1.0,-2.1041533286490455,0.0,-0.625,0.26136363636363635,0.7386363636363635,0.4810378906523529,0.27272727272727276,0.014549968256351494,0.6968813737707391,0,793613075,0.85,reverse
repaired_memory_bon,16,-1.8001307646815947,5.417715583886264,0.5822844161137359,-2.24,8.0,2.0,0.0,0.4398692353184055,0.0,-1.0,0.44318181818181823,0.5568181818181819,0.3138932405159873,0.5404040404040404,0.013140763594851702,1.0864959428531764,0,793732751,0.85,reverse
repaired_memory_bon,64,-1.8001307646815947,5.417715583886264,0.5822844161137359,-2.24,8.0,2.0,0.0,0.4398692353184055,0.0,-1.0,0.44318181818181823,0.5568181818181819,0.3138932405159873,0.5404040404040404,0.013140763594851702,1.0864959428531764,0,794211455,0.85,reverse
base_bon,1,-1.2127503537273858,7.002750353727386,1.0027503537273859,-1.21,7.0,1.0,1.0,-0.002750353727385857,0.0,-0.875,0.0,,0.0,0.0,0.0,0.0,1,8029196,0.85,reverse
base_bon,4,-1.2080354616232958,5.001964538376704,0.9980354616232958,-1.21,5.0,1.0,1.0,0.0019645383767041835,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0,1,8059115,0.85,reverse
base_bon,16,-0.182357446052045,6.002357446052045,0.0023574460520450202,-0.18,6.0,0.0,1.0,-0.0023574460520450202,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,1,8178791,0.85,reverse
base_bon,64,-0.182357446052045,6.002357446052045,0.0023574460520450202,-0.18,6.0,0.0,1.0,-0.0023574460520450202,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,1,8657495,0.85,reverse
memory_bon,1,-9.595511845713595,-3.3855118457135953,9.385511845713594,-1.21,7.0,1.0,1.0,-8.385511845713594,0.0,-0.875,0.861111111111111,0.1388888888888889,0.86,0.2881944444444444,0.02763092756047873,1.4808766862813003,1,8029196,0.85,reverse
memory_bon,4,-2.2978840669261347,3.9121159330738653,2.0878840669261347,-13.21,-7.0,13.0,0.0,10.912115933073867,0.0,0.875,0.875,0.12499999999999999,0.86,0.2534722222222222,0.0054389711520783,1.193739876047162,1,8059115,0.85,reverse
memory_bon,16,-2.647785042588193,3.5322149574118074,2.4677850425881926,-12.18,-6.0,12.0,0.0,9.532214957411806,0.0,0.75,0.875,0.12499999999999999,0.86,0.26388888888888884,0.005460054363419147,1.2044095412499187,1,8178791,0.85,reverse
memory_bon,64,-2.3125948402701315,3.8974051597298685,2.1025948402701315,-13.21,-7.0,13.0,0.0,10.89740515972987,0.0,0.875,0.8472222222222221,0.15277777777777776,0.86,0.28125,0.005427812721556425,1.1936059748808994,1,8657495,0.85,reverse
oracle_memory_bon,1,-2.6568213223602624,3.5531786776397376,2.4468213223602624,-1.21,7.0,1.0,1.0,-1.4468213223602624,0.0,-0.875,0.0,1.0,0.86,0.0,0.010591695394367323,0.1271003447324079,1,8029196,0.85,reverse
oracle_memory_bon,4,-2.811174384132383,3.398825615867617,2.601174384132383,-1.21,5.0,1.0,1.0,-1.601174384132383,0.0,-0.625,0.0,1.0,0.86,0.0,0.006558978511469349,0.07870774213763218,1,8059115,0.85,reverse
oracle_memory_bon,16,-2.6568213223602624,3.5531786776397376,2.4468213223602624,-1.21,7.0,1.0,1.0,-1.4468213223602624,0.0,-0.875,0.0,1.0,0.86,0.0,0.010591695394367323,0.1271003447324079,1,8178791,0.85,reverse
oracle_memory_bon,64,-2.2821360628196823,3.957863937180318,2.042136062819682,-2.24,8.0,2.0,0.0,-0.042136062819682074,0.0,-1.0,0.0,1.0,0.86,0.0,0.01076790025710208,0.12921480308522496,1,8657495,0.85,reverse
repaired_memory_bon,1,-1.5306454696553362,5.908326163425277,0.09167383657472339,-1.21,7.0,1.0,1.0,-0.32064546965533625,0.0,-0.875,0.5681818181818181,0.4318181818181819,0.2244014539762736,0.5026785714285714,0.026433245204295193,1.3655240367562365,1,8029196,0.85,reverse
repaired_memory_bon,4,-2.695689858359178,4.464094076948261,1.5359059230517387,-1.21,5.0,1.0,1.0,-1.4856898583591782,0.0,-0.625,0.34090909090909094,0.6590909090909092,0.3432124145334625,0.46021825396825394,0.02308720549234473,1.055315483674933,1,8059115,0.85,reverse
repaired_memory_bon,16,-1.5306454696553362,5.908326163425277,0.09167383657472339,-1.21,7.0,1.0,1.0,-0.32064546965533625,0.0,-0.875,0.5681818181818181,0.4318181818181819,0.2244014539762736,0.5026785714285714,0.026433245204295193,1.3655240367562365,1,8178791,0.85,reverse
repaired_memory_bon,64,-1.5279961824662052,5.909093634514948,0.09090636548505238,-1.21,7.0,1.0,1.0,-0.3179961824662052,0.0,-0.875,0.5681818181818181,0.4318181818181819,0.2252984529836829,0.5026785714285714,0.026283894720211056,1.3634331299790587,1,8657495,0.85,reverse
base_bon,1,-13.234505801503124,-7.024505801503123,13.024505801503123,-13.21,-7.0,13.0,0.0,-0.02450580150312298,0.0,0.875,0.0,,0.0,0.0,0.0,0.0,2,1782523898,0.85,reverse
base_bon,4,-1.1324958560691978,5.017504143930802,0.9824958560691979,-1.15,5.0,1.0,1.0,0.01750414393080213,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0,2,1782553817,0.85,reverse
base_bon,16,-1.1924958560691978,5.017504143930802,0.9824958560691979,-1.21,5.0,1.0,1.0,0.01750414393080213,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0,2,1782673493,0.85,reverse
base_bon,64,-0.20100497271696255,6.0210049727169626,0.021004972716962556,-0.18,6.0,0.0,1.0,-0.021004972716962556,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,2,1783152197,0.85,reverse
memory_bon,1,-3.525806517196097,2.684193482803903,3.315806517196097,-13.21,-7.0,13.0,0.0,9.684193482803904,0.0,0.875,0.8333333333333333,0.16666666666666666,0.86,0.3055555555555556,0.019146471252925693,1.3686465439239972,2,1782523898,0.85,reverse
memory_bon,4,-4.228945713507633,1.9510542864923672,4.048945713507633,-10.18,-4.0,10.0,0.0,5.951054286492367,0.0,0.5,0.8472222222222221,0.1527777777777778,0.86,0.2222222222222222,0.0041403851111693375,1.1191290657784765,2,1782553817,0.85,reverse
memory_bon,16,-3.1823857426944215,3.0576142573055787,2.9423857426944213,-12.24,-6.0,12.0,0.0,9.057614257305579,0.0,0.75,0.861111111111111,0.1388888888888889,0.86,0.2777777777777778,0.005583322515343822,1.205888759073015,2,1782673493,0.85,reverse
memory_bon,64,-1.9255767769714651,4.314423223028535,1.6855767769714651,-12.24,-6.0,12.0,0.0,10.314423223028536,0.0,0.75,0.8055555555555556,0.19444444444444445,0.86,0.3472222222222222,0.008777612554632996,1.2581091284333739,2,1783152197,0.85,reverse
oracle_memory_bon,1,-11.331123700627938,-5.121123700627936,11.121123700627937,-13.21,-7.0,13.0,0.0,1.8788762993720631,0.0,0.875,0.0,1.0,0.86,0.0,0.005689031321462782,0.0682683758575534,2,1782523898,0.85,reverse
oracle_memory_bon,4,-1.4111417283509864,4.798858271649014,1.2011417283509864,-1.21,5.0,1.0,1.0,-0.20114172835098643,0.0,-0.625,0.0,1.0,0.86,0.0,0.0061463560287625795,0.07375627234515096,2,1782553817,0.85,reverse
oracle_memory_bon,16,-1.4399273674280337,4.770072632571966,1.2299273674280338,-1.21,5.0,1.0,1.0,-0.22992736742803377,0.0,-0.625,0.0,1.0,0.86,0.0,0.005399040117608029,0.06478848141129635,2,1782673493,0.85,reverse
oracle_memory_bon,64,-0.8496291144152535,5.3603708855847465,0.6396291144152535,-1.21,7.0,1.0,1.0,0.3603708855847465,0.0,-0.875,0.0,1.0,0.86,0.0,0.00564308570150536,0.06771702841806432,2,1783152197,0.85,reverse
repaired_memory_bon,1,-12.75712101723937,-5.607177817500681,11.60717781750068,-13.21,-7.0,13.0,0.0,0.4528789827606303,0.0,0.875,0.3863636363636363,0.6136363636363636,0.3371179015477949,0.4680735930735931,0.018582510183342667,1.0443813330429879,2,1782523898,0.85,reverse
repaired_memory_bon,4,-3.315772728725032,3.394438719642996,2.605561280357004,-1.15,5.0,1.0,1.0,-2.165772728725032,0.0,-0.625,0.20454545454545453,0.7954545454545454,0.5129658762779068,0.3765151515151515,0.0069909879657164935,0.6224571648533643,2,1782553817,0.85,reverse
repaired_memory_bon,16,-3.672682372162961,3.4376481574504374,2.5623518425495626,-1.21,5.0,1.0,1.0,-2.462682372162961,0.0,-0.625,0.2272727272727273,0.7727272727272727,0.38184661421761346,0.5042929292929292,0.02983876345428465,1.0003672551259983,2,1782673493,0.85,reverse
repaired_memory_bon,64,-1.9569047517825213,5.151119585880524,0.8488804141194759,-1.21,7.0,1.0,1.0,-0.7469047517825214,0.0,-0.875,0.30681818181818177,0.6931818181818182,0.351941732380615,0.5833333333333333,0.013939521748149355,0.9978048196256062,2,1783152197,0.85,reverse
base_bon,1,-11.228520554158205,-5.018520554158203,11.018520554158204,-11.21,-5.0,11.0,0.0,-0.018520554158204305,0.0,0.625,0.0,,0.0,0.0,0.0,0.0,3,331712618,0.85,reverse
base_bon,4,-0.2622246649898441,6.022224664989844,0.0222246649898441,-0.24,6.0,0.0,1.0,-0.0222246649898441,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,3,331742537,0.85,reverse
base_bon,16,-0.2022246649898441,6.022224664989844,0.0222246649898441,-0.18,6.0,0.0,1.0,-0.0222246649898441,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,3,331862213,0.85,reverse
base_bon,64,-0.2022246649898441,6.022224664989844,0.0222246649898441,-0.18,6.0,0.0,1.0,-0.0222246649898441,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,3,332340917,0.85,reverse
memory_bon,1,-5.094860919382492,1.1151390806175079,4.884860919382492,-11.21,-5.0,11.0,0.0,6.115139080617509,0.0,0.625,0.8194444444444444,0.18055555555555555,0.86,0.2777777777777778,0.032998209243263146,1.4256873327906492,3,331712618,0.85,reverse
memory_bon,4,-4.798568878280579,1.4114311217194202,4.588568878280579,-11.21,-5.0,11.0,0.0,6.4114311217194215,0.0,0.625,0.8333333333333333,0.16666666666666669,0.86,0.25,0.02424312496384701,1.3742508328994976,3,331742537,0.85,reverse
memory_bon,16,-3.5227805596913693,2.657219440308631,3.342780559691369,-10.18,-4.0,10.0,0.0,6.65721944030863,0.0,0.5,0.8194444444444444,0.18055555555555555,0.86,0.3055555555555556,0.00289489387278167,1.15973872647338,3,331862213,0.85,reverse
memory_bon,64,-3.626120797797398,2.583879202202602,3.416120797797398,-11.21,-5.0,11.0,0.0,7.583879202202603,0.0,0.625,0.7777777777777777,0.2222222222222222,0.86,0.4166666666666667,0.01975297036552554,1.431480088830751,3,332340917,0.85,reverse
oracle_memory_bon,1,-11.263204706906766,-5.053204706906766,11.053204706906765,-11.21,-5.0,11.0,0.0,-0.05320470690676515,0.0,0.625,0.0,1.0,0.86,0.0,0.004232362988236789,0.05078835585884148,3,331712618,0.85,reverse
oracle_memory_bon,4,-2.5109099784830686,3.6990900215169313,2.3009099784830687,-1.21,5.0,1.0,1.0,-1.3009099784830687,0.0,-0.625,0.0,1.0,0.86,0.0,0.008466182850868191,0.10159419421041829,3,331742537,0.85,reverse
oracle_memory_bon,16,-2.0391509703526287,4.170849029647371,1.8291509703526287,-1.21,7.0,1.0,1.0,-0.8291509703526287,0.0,-0.875,0.0,1.0,0.86,0.0,0.011141491678218299,0.1336979001386196,3,331862213,0.85,reverse
oracle_memory_bon,64,-1.8563424635793975,4.3836575364206025,1.6163424635793975,-2.24,8.0,2.0,0.0,0.38365753642060274,0.0,-1.0,0.0,1.0,0.86,0.0,0.012698223377469705,0.15237868052963646,3,332340917,0.85,reverse
repaired_memory_bon,1,-10.788278967032543,-3.831556925761168,9.831556925761168,-11.21,-5.0,11.0,0.0,0.4217210329674579,0.0,0.625,0.5340909090909091,0.46590909090909094,0.42406249366064525,0.3027777777777778,0.002731366911869479,0.829691156968193,3,331712618,0.85,reverse
repaired_memory_bon,4,-3.3748273380664107,4.063030260191944,1.936969739808056,-1.21,5.0,1.0,1.0,-2.1648273380664107,0.0,-0.625,0.32954545454545453,0.6704545454545455,0.2735981793678284,0.39962121212121215,0.05147961425272989,1.3642862202870607,3,331742537,0.85,reverse
repaired_memory_bon,16,-2.4574631188695477,4.947259171208966,1.052740828791034,-1.21,7.0,1.0,1.0,-1.2474631188695477,0.0,-0.875,0.4318181818181818,0.5681818181818181,0.267453154002168,0.3946969696969697,0.0418436049455275,1.3274692111983484,3,331862213,0.85,reverse
repaired_memory_bon,64,-1.9901592425057708,5.334948908029442,0.6650510919705583,-2.24,8.0,2.0,0.0,0.2498407574942294,0.0,-1.0,0.5113636363636364,0.48863636363636365,0.29503542741154876,0.4401515151515152,0.02826649969233976,1.2056757228169026,3,332340917,0.85,reverse
base_bon,1,-9.14097838861364,-2.990978388613639,8.99097838861364,-9.15,-3.0,9.0,0.0,0.009021611386360817,0.0,0.375,0.0,,0.0,0.0,0.0,0.0,4,574675103,0.85,reverse
base_bon,4,-1.225036018977268,4.984963981022732,1.015036018977268,-1.21,5.0,1.0,1.0,-0.015036018977268029,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0,4,574705022,0.85,reverse
base_bon,16,-0.19804322277272163,5.981956777227278,0.018043222772721634,-0.18,6.0,0.0,1.0,-0.018043222772721634,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,4,574824698,0.85,reverse
