strategy,n,proxy_score,predicted_final,predicted_final_error,true_return,true_final,true_final_error,true_success,proxy_true_gap,hallucinated_rollout,mean_selected_action,retrieval_stale_rate,retrieval_precision,memory_gate,retrieval_disagreement,dropout_variance,diagnostic_risk,trial,seed,stale_fraction,regime
repaired_memory_bon,1,-3.8333593956978556,3.0518814710623228,2.9481185289376772,-1.21,5.0,1.0,1.0,-2.6233593956978556,0.0,-0.625,0.4886363636363636,0.5113636363636364,0.4581351868443151,0.28787878787878785,0.0012095926000141445,0.7502676297335313,13,955804061,0.85,reverse
repaired_memory_bon,4,-3.2227585789949496,3.639862245354058,2.360137754645942,-0.18,6.0,0.0,1.0,-3.0427585789949494,0.0,-0.75,0.5,0.5,0.4546174070603065,0.2863636363636364,0.001075606550065518,0.7584675826100081,13,955833980,0.85,reverse
repaired_memory_bon,16,-2.6200974883397006,4.230532919370245,1.769467080629755,-1.21,7.0,1.0,1.0,-1.4100974883397006,0.0,-0.875,0.5454545454545455,0.4545454545454546,0.47463283899159275,0.16414141414141414,0.0019169154748152869,0.7118115641221615,13,955953656,0.85,reverse
repaired_memory_bon,64,-2.226937580736882,4.773001025396271,1.2269989746037293,-2.24,8.0,2.0,0.0,0.01306241926311813,0.0,-1.0,0.6704545454545454,0.32954545454545453,0.41776259774319713,0.16414141414141414,0.002457248683006373,0.8443762290368366,13,956432360,0.85,reverse
base_bon,1,-4.168726356492228,2.0112736435077716,3.9887263564922284,-4.18,2.0,4.0,0.0,0.011273643507771602,0.0,-0.25,0.0,,0.0,0.0,0.0,0.0,14,1083519107,0.85,reverse
base_bon,4,-0.2138209305233139,6.033820930523314,0.03382093052331392,-0.18,6.0,0.0,1.0,-0.03382093052331392,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,14,1083549026,0.85,reverse
base_bon,16,-0.2138209305233139,6.033820930523314,0.03382093052331392,-0.18,6.0,0.0,1.0,-0.03382093052331392,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,14,1083668702,0.85,reverse
base_bon,64,-0.2138209305233139,6.033820930523314,0.03382093052331392,-0.18,6.0,0.0,1.0,-0.03382093052331392,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,14,1084147406,0.85,reverse
memory_bon,1,-6.041877064369401,0.13812293563059885,5.861877064369401,-4.18,2.0,4.0,0.0,-1.8618770643694011,0.0,-0.25,0.875,0.12499999999999999,0.86,0.16666666666666666,0.03161014083290761,1.2979285111992778,14,1083519107,0.85,reverse
memory_bon,4,-3.98244323224147,2.22755676775853,3.77244323224147,-11.21,-5.0,11.0,0.0,7.22755676775853,0.0,0.625,0.861111111111111,0.1388888888888889,0.86,0.2222222222222222,0.013423812923511158,1.2444190884154673,14,1083549026,0.85,reverse
memory_bon,16,-2.6287898092293385,3.5512101907706617,2.4487898092293383,-12.18,-6.0,12.0,0.0,9.55121019077066,0.0,0.75,0.8194444444444444,0.18055555555555555,0.86,0.1388888888888889,0.004707629218909166,1.0148248839602434,14,1083668702,0.85,reverse
memory_bon,64,-1.6257317483705493,4.614268251629451,1.3857317483705494,-14.24,-8.0,14.0,0.0,12.61426825162945,1.0,1.0,0.9305555555555556,0.06944444444444445,0.86,0.1388888888888889,0.006144368921838107,1.1431768715065016,14,1084147406,0.85,reverse
oracle_memory_bon,1,-4.208447755504871,1.9715522444951294,4.028447755504871,-4.18,2.0,4.0,0.0,-0.028447755504870997,0.0,-0.25,0.0,1.0,0.86,0.0,0.003132113781329876,0.03758536537595851,14,1083519107,0.85,reverse
oracle_memory_bon,4,-1.3187454982026863,4.861254501797314,1.1387454982026863,-0.18,6.0,0.0,1.0,-1.1387454982026863,0.0,-0.75,0.0,1.0,0.86,0.0,0.011034392061860892,0.1324127047423307,14,1083549026,0.85,reverse
oracle_memory_bon,16,-1.36008994923514,4.81991005076486,1.18008994923514,-0.18,6.0,0.0,1.0,-1.18008994923514,0.0,-0.75,0.0,1.0,0.86,0.0,0.008181352498820155,0.09817622998584186,14,1083668702,0.85,reverse
oracle_memory_bon,64,-1.0233997120081273,5.216600287991873,0.7833997120081273,-2.24,8.0,2.0,0.0,1.216600287991873,0.0,-1.0,0.0,1.0,0.86,0.0,0.007833132976488143,0.09399759571785773,14,1084147406,0.85,reverse
repaired_memory_bon,1,-5.317980854034941,1.366072404298507,4.633927595701493,-4.18,2.0,4.0,0.0,-1.1379808540349412,0.0,-0.25,0.07954545454545454,0.9204545454545454,0.5736328278134373,0.23214285714285715,0.02534884336938036,0.5600591759260536,14,1083519107,0.85,reverse
repaired_memory_bon,4,-2.736028783747705,4.384367370043028,1.6156326299569717,-0.18,6.0,0.0,1.0,-2.556028783747705,0.0,-0.75,0.5,0.5,0.36564271431213125,0.2645021645021645,0.028289464886946475,1.0448846153230373,14,1083549026,0.85,reverse
repaired_memory_bon,16,-1.969364979383514,4.954491415794785,1.0455085842052148,-1.21,7.0,1.0,1.0,-0.759364979383514,0.0,-0.875,0.4431818181818182,0.5568181818181818,0.4397284516316774,0.29375,0.00716460387417958,0.7931737724203324,14,1083668702,0.85,reverse
repaired_memory_bon,64,-1.4418177381121176,5.642090912265773,0.35790908773422725,-2.24,8.0,2.0,0.0,0.7981822618878827,0.0,-1.0,0.5454545454545454,0.4545454545454546,0.3777368766532057,0.34375,0.007145302338793583,0.9376762781976558,14,1084147406,0.85,reverse
base_bon,1,-11.225737313787828,-5.015737313787827,11.015737313787827,-11.21,-5.0,11.0,0.0,-0.01573731378782739,0.0,0.625,0.0,,0.0,0.0,0.0,0.0,15,1188636484,0.85,reverse
base_bon,4,-1.1342626862121725,5.015737313787827,0.9842626862121726,-1.15,5.0,1.0,1.0,0.01573731378782739,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0,15,1188666403,0.85,reverse
base_bon,16,-0.19888477654539322,6.018884776545393,0.018884776545393223,-0.18,6.0,0.0,1.0,-0.018884776545393223,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,15,1188786079,0.85,reverse
base_bon,64,-0.19888477654539322,6.018884776545393,0.018884776545393223,-0.18,6.0,0.0,1.0,-0.018884776545393223,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,15,1189264783,0.85,reverse
memory_bon,1,-3.5531268835242,2.6568731164758,3.3431268835242,-11.21,-5.0,11.0,0.0,7.656873116475801,0.0,0.625,0.875,0.125,0.86,0.2222222222222222,0.005955758438192887,1.1686913234805367,15,1188636484,0.85,reverse
memory_bon,4,-6.99680880481113,-0.8168088048111309,6.816808804811131,-2.18,4.0,2.0,0.0,-4.81680880481113,0.0,-0.5,0.8055555555555555,0.19444444444444442,0.86,0.36111111111111105,0.006126666756599802,1.2401866677458644,15,1188666403,0.85,reverse
memory_bon,16,-2.2967745830563904,3.9132254169436096,2.0867745830563904,-13.21,-7.0,13.0,0.0,10.913225416943611,0.0,0.875,0.9305555555555556,0.06944444444444445,0.86,0.1468253968253968,0.007166522136337271,1.1633792180169995,15,1188786079,0.85,reverse
memory_bon,64,-1.946321690265539,4.293678309734461,1.706321690265539,-14.24,-8.0,14.0,0.0,12.293678309734462,0.0,1.0,0.9305555555555556,0.06944444444444445,0.86,0.1527777777777778,0.00640206744366639,1.16015814265733,15,1189264783,0.85,reverse
oracle_memory_bon,1,-10.456739288537397,-4.2467392885373965,10.246739288537396,-11.21,-5.0,11.0,0.0,0.7532607114626035,0.0,0.625,0.0,1.0,0.86,0.0,0.0025696777090027496,0.03083613250803299,15,1188636484,0.85,reverse
oracle_memory_bon,4,-1.2190735213077093,4.930926478692291,1.0690735213077094,-1.15,5.0,1.0,1.0,-0.06907352130770938,0.0,-0.625,0.0,1.0,0.86,0.0,0.007038730882464709,0.08446477058957651,15,1188666403,0.85,reverse
oracle_memory_bon,16,-0.2610580781644014,5.948941921835599,0.051058078164401444,-1.21,7.0,1.0,1.0,0.9489419218355986,0.0,-0.875,0.0,1.0,0.86,0.0,0.004543516855773379,0.054522202269280555,15,1188786079,0.85,reverse
oracle_memory_bon,64,-0.21142738568973132,6.001427385689731,0.0014273856897313308,-1.21,7.0,1.0,1.0,0.9985726143102687,0.0,-0.875,0.0,1.0,0.86,0.0,0.004946724994893514,0.059360699938722186,15,1189264783,0.85,reverse
repaired_memory_bon,1,-11.555129398121519,-4.444205637599858,10.444205637599858,-11.21,-5.0,11.0,0.0,-0.345129398121518,0.0,0.625,0.2159090909090909,0.7840909090909092,0.4205757659055305,0.3464285714285714,0.042290320363829084,1.0010264005796219,15,1188636484,0.85,reverse
repaired_memory_bon,4,-3.846072090961628,3.049025730545263,2.950974269454737,-2.18,4.0,2.0,0.0,-1.6660720909616278,0.0,-0.5,0.42045454545454547,0.5795454545454546,0.43913670508171554,0.34545454545454546,0.005747301851196228,0.7945531350076562,15,1188666403,0.85,reverse
repaired_memory_bon,16,-2.5125641802950662,4.548975452309645,1.4510245476903547,-1.21,7.0,1.0,1.0,-1.3025641802950663,0.0,-0.875,0.4318181818181818,0.5681818181818181,0.37409944179175414,0.42601010101010106,0.010873455690128625,0.9461551473385685,15,1188786079,0.85,reverse
repaired_memory_bon,64,-1.3667461559243217,5.957093299962731,0.042906700037269374,-2.24,8.0,2.0,0.0,0.8732538440756785,0.0,-1.0,0.6136363636363636,0.3863636363636364,0.26718095475912346,0.38156565656565655,0.019021349312825217,1.2042660620967247,15,1189264783,0.85,reverse
base_bon,1,-8.181170814046329,-2.0011708140463287,8.00117081404633,-8.18,-2.0,8.0,0.0,-0.0011708140463291272,0.0,0.25,0.0,,0.0,0.0,0.0,0.0,16,2137830552,0.85,reverse
base_bon,4,-0.1835124421389865,6.0035124421389865,0.0035124421389864935,-0.18,6.0,0.0,1.0,-0.0035124421389864935,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,16,2137860471,0.85,reverse
base_bon,16,-0.24351244213898648,6.0035124421389865,0.0035124421389864935,-0.24,6.0,0.0,1.0,-0.0035124421389864935,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,16,2137980147,0.85,reverse
base_bon,64,-0.24351244213898648,6.0035124421389865,0.0035124421389864935,-0.24,6.0,0.0,1.0,-0.0035124421389864935,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,16,2138458851,0.85,reverse
memory_bon,1,-5.502876710167594,0.677123289832406,5.322876710167594,-8.18,-2.0,8.0,0.0,2.677123289832406,0.0,0.25,0.8333333333333333,0.16666666666666666,0.86,0.3055555555555556,0.02169185907872022,1.3991911978335314,16,2137830552,0.85,reverse
memory_bon,4,-5.067297280536209,1.1727027194637907,4.827297280536209,-12.24,-6.0,12.0,0.0,7.172702719463791,0.0,0.75,0.7777777777777777,0.2222222222222222,0.86,0.4444444444444444,0.04621291372080735,1.7482690049883836,16,2137860471,0.85,reverse
memory_bon,16,-3.2660231021161077,2.883976897883892,3.116023102116108,-11.15,-5.0,11.0,0.0,7.883976897883892,0.0,0.625,0.875,0.125,0.86,0.25,0.010322339115755565,1.2488680693890668,16,2137980147,0.85,reverse
memory_bon,64,-3.2048286016978573,3.0051713983021426,2.9948286016978574,-13.21,-7.0,13.0,0.0,10.005171398302144,0.0,0.875,0.8333333333333333,0.16666666666666669,0.86,0.3055555555555556,0.01309371197273108,1.296013432561662,16,2138458851,0.85,reverse
oracle_memory_bon,1,-8.837508742357247,-2.6575087423572477,8.657508742357248,-8.18,-2.0,8.0,0.0,-0.6575087423572477,0.0,0.25,0.0,1.0,0.86,0.0,0.0019611865737627055,0.023534238885152468,16,2137830552,0.85,reverse
oracle_memory_bon,4,-1.7820467129149933,4.397953287085007,1.6020467129149933,-0.18,6.0,0.0,1.0,-1.6020467129149933,0.0,-0.75,0.0,1.0,0.86,0.0,0.009846017229722875,0.11815220675667448,16,2137860471,0.85,reverse
oracle_memory_bon,16,-1.4468969957963704,4.7631030042036295,1.2368969957963705,-1.21,7.0,1.0,1.0,-0.23689699579637047,0.0,-0.875,0.0,1.0,0.86,0.0,0.012089877091568467,0.1450785250988216,16,2137980147,0.85,reverse
oracle_memory_bon,64,-1.1325229761183573,5.107477023881643,0.8925229761183573,-2.24,8.0,2.0,0.0,1.107477023881643,0.0,-1.0,0.0,1.0,0.86,0.0,0.011877551745551218,0.14253062094661462,16,2138458851,0.85,reverse
repaired_memory_bon,1,-9.625753064742923,-2.8795464178279735,8.879546417827974,-8.18,-2.0,8.0,0.0,-1.4457530647429238,0.0,0.25,0.2272727272727273,0.7727272727272727,0.5101081649705406,0.41269841269841273,0.003646579893270603,0.6291184965721666,16,2137830552,0.85,reverse
repaired_memory_bon,4,-2.288754720388569,4.924506049263115,1.0754939507368846,-0.18,6.0,0.0,1.0,-2.108754720388569,0.0,-0.75,0.5,0.5,0.3664150274346921,0.35892857142857143,0.03380876052181141,1.1480675218352052,16,2137860471,0.85,reverse
repaired_memory_bon,16,-2.165789584703645,5.077684767755827,0.9223152322441734,-1.21,7.0,1.0,1.0,-0.9557895847036448,0.0,-0.875,0.6477272727272727,0.35227272727272724,0.28737722532765203,0.49107142857142855,0.005940489218078014,1.148304836066079,16,2137980147,0.85,reverse
repaired_memory_bon,64,-1.452486856322705,5.813034814487391,0.18696518551260866,-2.24,8.0,2.0,0.0,0.7875131436772953,0.0,-1.0,0.6590909090909091,0.3409090909090909,0.2911680035805208,0.45535714285714285,0.006666003043060618,1.1394685231223292,16,2138458851,0.85,reverse
base_bon,1,-11.159420974734598,-5.0094209747345975,11.009420974734597,-11.15,-5.0,11.0,0.0,-0.009420974734597465,0.0,0.625,0.0,,0.0,0.0,0.0,0.0,17,1702238481,0.85,reverse
base_bon,4,-3.1443474151592414,3.0056525848407585,2.9943474151592415,-3.15,3.0,3.0,0.0,0.005652584840758479,0.0,-0.375,0.0,,0.0,0.0,0.0,0.0,17,1702268400,0.85,reverse
base_bon,16,-1.2005790252654025,5.0094209747345975,0.9905790252654025,-1.21,5.0,1.0,1.0,0.009420974734597465,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0,17,1702388076,0.85,reverse
base_bon,64,-0.19130516968151695,6.011305169681517,0.011305169681516958,-0.18,6.0,0.0,1.0,-0.011305169681516958,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,17,1702866780,0.85,reverse
memory_bon,1,-4.1510297081072345,1.998970291892766,4.001029708107234,-11.15,-5.0,11.0,0.0,6.998970291892766,0.0,0.625,0.8055555555555556,0.19444444444444445,0.86,0.3055555555555556,0.024832003262543062,1.4090951502616278,17,1702238481,0.85,reverse
memory_bon,4,-3.9734335304042854,2.206566469595715,3.793433530404285,-10.18,-4.0,10.0,0.0,6.206566469595714,0.0,0.5,0.875,0.125,0.86,0.2222222222222222,0.00395701894767448,1.144706449594316,17,1702268400,0.85,reverse
memory_bon,16,-4.339552382179361,1.8704476178206386,4.129552382179361,-11.21,-5.0,11.0,0.0,6.8704476178206395,0.0,0.625,0.8333333333333333,0.16666666666666666,0.86,0.3055555555555556,0.014074011053370276,1.3077770215293323,17,1702388076,0.85,reverse
memory_bon,64,-3.958726141635765,2.281273858364235,3.718726141635765,-12.24,-6.0,12.0,0.0,8.281273858364235,0.0,0.75,0.8472222222222221,0.1527777777777778,0.86,0.3055555555555556,0.03134269017068861,1.4574435756581487,17,1702866780,0.85,reverse
oracle_memory_bon,1,-8.781467177503824,-2.6314671775038243,8.631467177503824,-11.15,-5.0,11.0,0.0,2.368532822496176,0.0,0.625,0.0,1.0,0.86,0.0,0.013349260115639083,0.160191121387669,17,1702238481,0.85,reverse
oracle_memory_bon,4,-3.653726737447214,2.4962732625527857,3.5037267374472143,-3.15,3.0,3.0,0.0,-0.5037267374472143,0.0,-0.375,0.0,1.0,0.86,0.0,0.001947816088729105,0.02337379306474926,17,1702268400,0.85,reverse
oracle_memory_bon,16,-3.5431449016806242,2.6668550983193757,3.3331449016806243,-1.21,5.0,1.0,1.0,-2.3331449016806243,0.0,-0.625,0.0,1.0,0.86,0.0,0.004436757601075492,0.0532410912129059,17,1702388076,0.85,reverse
oracle_memory_bon,64,-3.316310780143205,2.893689219856795,3.106310780143205,-1.21,7.0,1.0,1.0,-2.106310780143205,0.0,-0.875,0.0,1.0,0.86,0.0,0.0062654732780236255,0.0751856793362835,17,1702866780,0.85,reverse
repaired_memory_bon,1,-8.751183346639618,-2.0501129246333787,8.050112924633378,-11.15,-5.0,11.0,0.0,2.3988166533603827,0.0,0.625,0.3181818181818182,0.6818181818181818,0.5173230988436932,0.3169642857142857,0.001764214846918512,0.6123004688958202,17,1702238481,0.85,reverse
repaired_memory_bon,4,-4.20894035905777,2.445531527492676,3.554468472507324,-3.15,3.0,3.0,0.0,-1.0589403590577704,0.0,-0.375,0.14772727272727273,0.8522727272727273,0.5499571705883881,0.18686868686868685,0.01813990441598058,0.5605243183893848,17,1702268400,0.85,reverse
repaired_memory_bon,16,-2.5974545149722266,4.6644509975017465,1.3355490024982535,-1.21,7.0,1.0,1.0,-1.3874545149722266,0.0,-0.875,0.5568181818181819,0.44318181818181823,0.2843894997895301,0.46153499278499277,0.015690069790245228,1.1687839027488587,17,1702388076,0.85,reverse
repaired_memory_bon,64,-2.5974545149722266,4.6644509975017465,1.3355490024982535,-1.21,7.0,1.0,1.0,-1.3874545149722266,0.0,-0.875,0.5568181818181819,0.44318181818181823,0.2843894997895301,0.46153499278499277,0.015690069790245228,1.1687839027488587,17,1702866780,0.85,reverse
